id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated
52857699,Dominique,xxDominiqubhc,2,119,1475,0,0,,,,,,,,http://a3.twimg.com/profile_images/294125795/41_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1246483832000L,2009-07-01 23:30:32,2010-11-07 11:10:52,2016-03-14 17:07:14
52948027,Fay Thompson,FayThompsofhc,2,73,1435,0,0,,,,,,,,http://a0.twimg.com/profile_images/294347776/45_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1246503601000L,2009-07-02 05:00:01,2010-11-07 11:10:52,2016-03-14 17:07:14
52975492,M\xe1rcio Vennan,marciovennan,200,889,1870,0,0,http://www.voce.ganhardinheiroagora.com,,,Brasil,,,,http://a1.twimg.com/profile_images/558457585/twitterprofilephoto_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme4/bg.gif,,,,,,,,,"Me seguir \xe9 uma oportunidade de R$ para voc\xea, te seguir \xe9 a minha! http://www.voce.ganhardinheiroagora.com ",,,1246510830000L,2009-07-02 07:00:30,2010-11-07 11:10:52,2016-03-14 17:07:15
52996113,Mike Rose,ViralListBuilda,3401,5488,5321,21,25,http://twitpwr.com/twitterlistbuilder/,,,"List Building, CyberSpace",,,,http://a2.twimg.com/profile_images/369947614/bloggers_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/31619915/code.jpg,,,,,,,,,"How to grab laser-targeted Tweeters, on auto-pilot 24/7? TwitterListBuilder is Viral-Fast, White-Hat: & FREE",,,1246517665000L,2009-07-02 08:54:25,2010-11-07 11:10:52,2016-03-14 17:07:15
53029957,Maya,Maya98v4v,1,51,341,0,0,http://xurl.jp/97s,,,,,,,http://a1.twimg.com/profile_images/293651993/zzzscenegirl-1291_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288981003/images/themes/theme1/bg.png,,,,,,,,,,,,1246531492000L,2009-07-02 12:44:52,2010-11-07 11:10:52,2016-03-14 17:07:15
53057021,FAB\xcdOLA NASCIMENTO,fabdocinho,75,165,739,11,1,http://twitter.com/fabdocinho,,,Manaus,,,1.0,http://a3.twimg.com/profile_images/326818943/ogaaaki-slztnd8g2zwydmfyh34aox-qsevoaptpihswjoc-gbkym8obrhwq3o7wpftdmifjp2r_m1hojyvfgaigghuam1t1uc8fg1mz_yuh_9agkuqeg4m6tj-d_1__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme17/bg.gif,,,,,,,,,,,,1246540098000L,2009-07-02 15:08:18,2010-11-07 11:10:52,2016-03-14 17:07:15
53261043,Kayla,Kayla84a4s,1,56,309,0,0,http://xurl.jp/i9s,,,,,,,http://a1.twimg.com/profile_images/294916741/zzzscenegirl-1475_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme1/bg.png,,,,,,,,,,,,1246586499000L,2009-07-03 04:01:39,2010-11-07 11:10:52,2016-03-14 17:07:16
53652229,Mariah,Mariah85s0b,1,45,320,0,0,http://xurl.jp/idt,,,,,,,http://a0.twimg.com/profile_images/296972704/zzzscenegirl-1939_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1246707651000L,2009-07-04 13:40:51,2010-11-07 11:10:52,2016-03-14 17:07:16
53714790,Natalia,nataliabry66506,1,50,291,0,0,,,,,,,,http://a1.twimg.com/profile_images/298692549/5_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1246727913000L,2009-07-04 19:18:33,2010-11-07 11:10:52,2016-03-14 17:07:16
53780486,Mom3CuteBoys,Mom3CuteBo38991,1,39,285,0,0,,,,,,,,http://a1.twimg.com/profile_images/298701313/30_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1246747718000L,2009-07-05 00:48:38,2010-11-07 11:10:52,2016-03-14 17:07:17
53780726,Sara Sampadian,sarasexmeu65676,1,45,283,0,0,,,,,,,,http://a0.twimg.com/profile_images/298702648/28_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1246747802000L,2009-07-05 00:50:02,2010-11-07 11:10:52,2016-03-14 17:07:17
53781542,Mom3CuteBoys,Mom3CuteBo27943,1,26,292,0,0,,,,,,,,http://a2.twimg.com/profile_images/298704046/7_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme1/bg.png,,,,,,,,,,,,1246748064000L,2009-07-05 00:54:24,2010-11-07 11:10:52,2016-03-14 17:07:17
53783352,IMA REAL INDIVIDUAL,SuaveOnDem50734,1,37,313,0,0,,,,,,,,http://a2.twimg.com/profile_images/298625138/37_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288981003/images/themes/theme1/bg.png,,,,,,,,,,,,1246748653000L,2009-07-05 01:04:13,2010-11-07 11:10:52,2016-03-14 17:07:18
53784356,Mom3CuteBoys,Mom3CuteBo71550,1,39,300,0,0,,,,,,,,http://a2.twimg.com/profile_images/298714926/22_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1246749020000L,2009-07-05 01:10:20,2010-11-07 11:10:52,2016-03-14 17:07:18
53792078,Maur\xedcio Gon\xe7alves,granavirtual,182,677,1975,2,10,http://www.granavirtual.com.br,,,S\xe3o Paulo - SP - Brazil,,,,http://a0.twimg.com/profile_images/297572316/casal20_gohst_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme15/bg.png,,,,,,,,,Sou Web Empreendedor tenho v\xe1rios sites trabalho com MMN PTC / Produtos Naturais Web Entrepreneur I have several sites working with MMN PTC / Natural Products,,,1246751774000L,2009-07-05 01:56:14,2010-11-07 11:10:52,2016-03-14 17:07:18
53808441,adrianoc1012,adrianoc1012,74,904,2001,4,4,http://twitter.com/adrianoc1012,,,NATAL-RN,,,,http://a3.twimg.com/profile_images/340370743/ogaaaanzbh_ii6gzqm1gclnzlqfzyez7tugw0jajoxzgjghxryclbsim1bvkpf9ugxccpp5rvnyjsm9vlvxu4y0xo6wam1t1uf8iodd4f13nkirfrhda1ktcwted_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/31051553/genipabu.jpg,,,,,,,,,,,,1246757801000L,2009-07-05 03:36:41,2010-11-07 11:10:52,2016-03-14 17:07:18
53819337,Ryan Ewing,ryanhopesu89205,1,34,288,0,0,,,,,,,,http://a0.twimg.com/profile_images/298349400/25_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1246761583000L,2009-07-05 04:39:43,2010-11-07 11:10:52,2016-03-14 17:07:19
53819925,Raymond Ward,raysadiplo41136,1,46,317,0,1,,,,,,,,http://a3.twimg.com/profile_images/298352103/11_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1246761771000L,2009-07-05 04:42:51,2010-11-07 11:10:52,2016-03-14 17:07:19
53825635,Sara Sampadian,sarasexmeu44054,1,40,283,0,0,,,,,,,,http://a0.twimg.com/profile_images/298361044/43_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme1/bg.png,,,,,,,,,,,,1246763838000L,2009-07-05 05:17:18,2010-11-07 11:10:52,2016-03-14 17:07:19
53826674,RZ D'Souza,mangalorea10560,1,47,318,0,1,,,,,,,,http://a0.twimg.com/profile_images/298365220/23_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1246764232000L,2009-07-05 05:23:52,2010-11-07 11:10:52,2016-03-14 17:07:20
53826820,Ali Bervine,ALi_I_Am_B86214,1,59,332,0,0,,,,,,,,http://a3.twimg.com/profile_images/298365831/imagem_bigger_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1246764281000L,2009-07-05 05:24:41,2010-11-07 11:10:52,2016-03-14 17:07:20
53873807,Michelle,Michelle73e5m,1,50,309,0,0,http://xurl.jp/fft,,,,,,,http://a2.twimg.com/profile_images/298324186/zzzzscenegirl-0328_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1246784746000L,2009-07-05 11:05:46,2010-11-07 11:10:52,2016-03-14 17:07:20
53948371,Ansherri Scales,anniebaby170025,1,72,745,0,0,,,,,,,,http://a3.twimg.com/profile_images/300218855/43_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1246812557000L,2009-07-05 18:49:17,2010-11-07 11:10:52,2016-03-14 17:07:21
53974415,lola,kYLE0z,2,49,278,0,0,http://www.effecty.com,,,USA,,,,http://a1.twimg.com/profile_images/298580273/edy_williams25_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,waiting for u baby,,,1246819761000L,2009-07-05 20:49:21,2010-11-07 11:10:52,2016-03-14 17:07:21
53978783,lola,arvsTg,4,241,1643,0,3,http://www.30hours.com,,,USA,,,,http://s.twimg.com/a/1288292071/images/default_profile_5_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,waiting for u baby,,,1246820977000L,2009-07-05 21:09:37,2010-11-07 11:10:52,2016-03-14 17:07:21
54080533,kelsey arsenault,edwardxbelfbg,1,37,383,0,1,,,,,,,,http://a1.twimg.com/profile_images/300506829/49_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1246846737000L,2009-07-06 04:18:57,2010-11-07 11:10:52,2016-03-14 17:07:21
54234822,Guilherme Nardelli,guiiinardelli,748,935,2001,12,3,http://meuorkut.com/guinardelli,,,Rio do Sul - SC ,,,,http://a0.twimg.com/profile_images/376087780/foto-a0831_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/30187476/fire-striped.jpg,,,,,,,,,,,,1246894208000L,2009-07-06 17:30:08,2010-11-07 11:10:52,2016-03-14 17:07:22
54265489,J\xfalia C.,juliacarvalho5,4,52,295,0,0,,,,,,,,http://a3.twimg.com/profile_images/300139195/545454_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/21743459/vaaai2.jpg,,,,,,,,,,,,1246900140000L,2009-07-06 19:09:00,2010-11-07 11:10:52,2016-03-14 17:07:22
54353595,Tony Max,WhosMax,3803,2061,2275,0,8,http://bit.ly/akgjrf,,,Reading in bed,,,,http://a0.twimg.com/profile_images/300633340/images_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,We support Leader Dogs!  Make sure to check our site and donate today! :),,,1246918861000L,2009-07-07 00:21:01,2010-11-07 11:10:52,2016-03-14 17:07:22
54634998,Annie Lacy,AnniexaLacyi,83,409,1869,0,0,,,,US,,,,http://a2.twimg.com/profile_images/302106798/740_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288847101/images/themes/theme6/bg.gif,,,,,,,,,"it's Hermione, loves promoting musicians and Causes. JB, Honor Society, Push Play, Priscilla, and HP rule! no, duh! and I love the girls of KSM.  Jesus PONES",,,1246991577000L,2009-07-07 20:32:57,2010-11-07 11:10:52,2016-03-14 17:07:23
54638312,Jimena Shea,JimenawaSheai,82,447,1871,0,0,,,,US,,,,http://a1.twimg.com/profile_images/302123441/120_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288981003/images/themes/theme1/bg.png,,,,,,,,,"Hip hop, Bake, Rollerskate, Chef ,Dance, Sing, Lover not a Fighter, Dildo Slanger, Erb smoker, I love to laugh.",,,1246992351000L,2009-07-07 20:45:51,2010-11-07 11:10:52,2016-03-14 17:07:23
54671794,Emerson Cameron,EmersonhaCameri,97,518,1779,0,1,,,,US,,,,http://a3.twimg.com/profile_images/302287647/471_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme8/bg.gif,,,,,,,,,"Mom, Wife, Psych Nurse, Baby Clothing Designer Marital Artist/Kick Boxer Wine Lover &amp;amp; Entrepreneur",,,1246999842000L,2009-07-07 22:50:42,2010-11-07 11:10:52,2016-03-14 17:07:23
54784761,Haley Terrance,HaleylaTerranci,94,539,1639,0,2,,,,US,,,,http://a1.twimg.com/profile_images/302878441/38_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme10/bg.gif,,,,,,,,,well im 19 years old im a mother of a beautiful babygirl named ALIVIAH shes 2 1/2 I LOVE YOU BABY!!!,,,1247023879000L,2009-07-08 05:31:19,2010-11-07 11:10:52,2016-03-14 17:07:23
54786968,Cade Irving,CadecaIrvingi,93,356,1211,0,0,,,,US,,,,http://a1.twimg.com/profile_images/302892045/544_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme5/bg.gif,,,,,,,,,Internet Storm Center Incident Handler,,,1247024443000L,2009-07-08 05:40:43,2010-11-07 11:10:52,2016-03-14 17:07:24
54888403,Donovan Broderick,DonovannaBrodei,73,437,1818,0,0,,,,US,,,,http://a3.twimg.com/profile_images/303395163/26_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,Graphic Designer for the University of Nebraska Medical Center. Director of Programming AIGA Nebraska.,,,1247058268000L,2009-07-08 15:04:28,2010-11-07 11:10:52,2016-03-14 17:07:24
54890930,Karissa Marquise,KarissaqaMarqui,84,416,1866,0,0,,,,US,,,,http://a2.twimg.com/profile_images/303406190/430_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,I'm just a lucky PR girl living my dream.,,,1247058894000L,2009-07-08 15:14:54,2010-11-07 11:10:52,2016-03-14 17:07:24
54891461,Belen Rigoberto,BelensaRigoberi,74,375,1692,0,0,,,,US,,,,http://a1.twimg.com/profile_images/303408489/242_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme5/bg.gif,,,,,,,,,"Music, Singing, Choir, Vocal,Happiness, Love, Compassion, Meditation, Spirituality, Buddhism",,,1247059020000L,2009-07-08 15:17:00,2010-11-07 11:10:52,2016-03-14 17:07:25
54909007,Simeon Ashly,SimeonfaAshlyi,83,294,1194,0,0,,,,US,,,,http://a3.twimg.com/profile_images/303486331/120_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme10/bg.gif,,,,,,,,,"Hip hop, Bake, Rollerskate, Chef ,Dance, Sing, Lover not a Fighter, Dildo Slanger, Erb smoker, I love to laugh.",,,1247062915000L,2009-07-08 16:21:55,2010-11-07 11:10:52,2016-03-14 17:07:25
54951157,Julianna Madyson,JuliannacaMadyi,85,393,1471,0,1,,,,US,,,,http://a1.twimg.com/profile_images/303689089/780_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme6/bg.gif,,,,,,,,,"uhm, im Riz, no one i know has twitter sooo, this is lame, byeeebyebyebyebyebyeee",,,1247071531000L,2009-07-08 18:45:31,2010-11-07 11:10:52,2016-03-14 17:07:25
55028106,Laisha Maya,LaishauaMayai,72,557,1847,0,0,,,,US,,,,http://a0.twimg.com/profile_images/304091364/817_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme9/bg.gif,,,,,,,,,I'm Rianna and my surname is Cruz. Haha.,,,1247086999000L,2009-07-08 23:03:19,2010-11-07 11:10:52,2016-03-14 17:07:26
55056360,Max Abigale,MaxgaAbigalei,98,463,1733,0,0,,,,,,,,http://a1.twimg.com/profile_images/304244157/853_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme8/bg.gif,,,,,,,,,,,,1247093104000L,2009-07-09 00:45:04,2010-11-07 11:10:52,2016-03-14 17:07:26
55069718,Dalton Lizette,DaltonsaLizetti,87,367,1840,0,0,,,,US,,,,http://a1.twimg.com/profile_images/304315449/472_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme8/bg.gif,,,,,,,,,"Fot\xf3grafa, estudante de publicidade",,,1247096080000L,2009-07-09 01:34:40,2010-11-07 11:10:52,2016-03-14 17:07:26
55081715,Joanna,Joanna7h1zj,1,39,339,0,0,http://xurl.jp/opt,,,,,,,http://a0.twimg.com/profile_images/305103124/zzzzscenegirl-1727_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1247098815000L,2009-07-09 02:20:15,2010-11-07 11:10:52,2016-03-14 17:07:27
55085362,Laura Roderick,LaurapaRoderici,80,534,1840,0,0,,,,US,,,,http://a2.twimg.com/profile_images/304401010/274_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme5/bg.gif,,,,,,,,,BlingQueenFashionz.com is the ultimate destination for all your accessorizing needs.,,,1247099805000L,2009-07-09 02:36:45,2010-11-07 11:10:52,2016-03-14 17:07:27
55090967,Cally White,callywhitedfe,1,47,1513,0,0,,,,,,,,http://a3.twimg.com/profile_images/305382719/c_normal_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1247101231000L,2009-07-09 03:00:31,2010-11-07 11:10:52,2016-03-14 17:07:27
55091846,Miichael Cleber,MichaeLL_STyle_,724,2896,3489,3,11,,,,Artur Nogueira - SP,,,,http://a2.twimg.com/profile_images/575135470/ogaaagwhxrvaysuh92vuhzr9dg5pz_bw1gg6rhrsypkylle9_nfiottietjbkkhpuzx5xzweaior3tpy3z8sk-v58w4am1t1uivgtoohycmogqbps1bsrjjcetzu_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/65245217/teste_1.jpg,,,,,,,,,Follow-me ? Quem se descreve se Limita ! ,,,1247101459000L,2009-07-09 03:04:19,2010-11-07 11:10:52,2016-03-14 17:07:27
55094271,Sylvia Gwendolyn,SylviaxaGwendoi,80,383,1507,0,0,,,,US,,,,http://a1.twimg.com/profile_images/304448149/250_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme2/bg.gif,,,,,,,,,Part time model working to expand.,,,1247102049000L,2009-07-09 03:14:09,2010-11-07 11:10:52,2016-03-14 17:07:28
55101042,Britney Kelsie,BritneyvaKelsii,77,453,1833,0,0,,,,US,,,,http://a2.twimg.com/profile_images/304485266/488_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288847101/images/themes/theme10/bg.gif,,,,,,,,,"CEO Institut za elektroni\u010dko poslovanje, IT i marketing consultant",,,1247103542000L,2009-07-09 03:39:02,2010-11-07 11:10:52,2016-03-14 17:07:28
55109583,Tiffany Kaydence,TiffanypaKaydei,78,634,1877,0,0,,,,US,,,,http://a1.twimg.com/profile_images/304535937/102_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme4/bg.gif,,,,,,,,,pints of guiness make me strong,,,1247105569000L,2009-07-09 04:12:49,2010-11-07 11:10:52,2016-03-14 17:07:28
55113333,Liana Jayla,LianayaJaylai,73,542,1749,0,2,,,,US,,,,http://a1.twimg.com/profile_images/304556789/386_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme8/bg.gif,,,,,,,,,Mas sobre mi aqui =&amp;gt; http://espanja.org/node/4532,,,1247106449000L,2009-07-09 04:27:29,2010-11-07 11:10:52,2016-03-14 17:07:29
55116927,Zack,yankeesgod4i4,1,68,1769,0,2,,,,,,,,http://a3.twimg.com/profile_images/306588791/31_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1247107269000L,2009-07-09 04:41:09,2010-11-07 11:10:52,2016-03-14 17:07:29
55120214,Aria Carolina,AriayaCarolinai,74,466,1838,0,0,,,,US,,,,http://a3.twimg.com/profile_images/304597023/88_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288822933/images/themes/theme3/bg.gif,,,,,,,,,"Army Girlfriend, College Student, 1950 Chevy 3100 car shower, mommy to a bull terrier named Gunny",,,1247108066000L,2009-07-09 04:54:26,2010-11-07 11:10:52,2016-03-14 17:07:29
55143227,Travel Tiger,traveltigelbg,1,40,1472,0,1,,,,,,,,http://a3.twimg.com/profile_images/306943687/13_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1247114166000L,2009-07-09 06:36:06,2010-11-07 11:10:52,2016-03-14 17:07:29
55148489,April Henderson,achendersoenf,1,53,1509,0,0,,,,,,,,http://a0.twimg.com/profile_images/306975632/25_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1247115752000L,2009-07-09 07:02:32,2010-11-07 11:10:52,2016-03-14 17:07:30
55162707,IthacaWeather,IthacaWeata7h,1,20,759,0,0,,,,,,,,http://a2.twimg.com/profile_images/307840790/c_normal_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme1/bg.png,,,,,,,,,,,,1247120648000L,2009-07-09 08:24:08,2010-11-07 11:10:52,2016-03-14 17:07:30
55194361,Clare Hopping,ClareHoppi3ke,1,44,1358,0,1,,,,,,,,http://a3.twimg.com/profile_images/307012179/20_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1247133367000L,2009-07-09 11:56:07,2010-11-07 11:10:52,2016-03-14 17:07:30
55194570,sophie cooper,sophielizagim,1,53,1384,0,0,,,,,,,,http://a0.twimg.com/profile_images/307015076/47_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1247133462000L,2009-07-09 11:57:42,2010-11-07 11:10:52,2016-03-14 17:07:31
55207262,Jamie,Jamie3qijv,1,46,347,0,1,,,,,,,,http://s.twimg.com/a/1287010001/images/default_profile_5_normal.png,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1247138268000L,2009-07-09 13:17:48,2010-11-07 11:10:52,2016-03-14 17:07:31
55207581,Jillian Wesley,JillianlaWeslei,88,402,1613,0,0,,,,US,,,,http://a2.twimg.com/profile_images/305092042/541_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme9/bg.gif,,,,,,,,,I do not know :D,,,1247138387000L,2009-07-09 13:19:47,2010-11-07 11:10:52,2016-03-14 17:07:31
55214971,Giovanny Prince,GiovannyyaPrini,76,640,1867,0,1,,,,US,,,,http://a2.twimg.com/profile_images/305123738/484_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme7/bg.gif,,,,,,,,,"Idealizadora do Poucas e Boas da Mari, site de entrevistas e informa\xe7\xf5es culturais",,,1247140782000L,2009-07-09 13:59:42,2010-11-07 11:10:52,2016-03-14 17:07:31
55221873,Meadow Allyson,MeadowjaAllysoi,80,390,1715,0,0,,,,US,,,,http://a1.twimg.com/profile_images/305155377/240_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme6/bg.gif,,,,,,,,,"Blue jean baby, L.A. lady, seamstress for the band... Pretty eyed, pirate smile, you'll marry a music man",,,1247142875000L,2009-07-09 14:34:35,2010-11-07 11:10:52,2016-03-14 17:07:32
55243788,Mikayla Dylan,MikaylacaDylani,80,578,1870,0,1,,,,US,,,,http://a1.twimg.com/profile_images/305257369/28_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme6/bg.gif,,,,,,,,,"I heart Kansas City, advertising and wine.",,,1247148293000L,2009-07-09 16:04:53,2010-11-07 11:10:52,2016-03-14 17:07:32
55256821,Jordon Hayden,JordonoaHaydeni,85,592,1695,0,1,,,,US,,,,http://a3.twimg.com/profile_images/305321199/575_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme8/bg.gif,,,,,,,,,Home exec with a hubby and 2 kiddies.  Loving life!,,,1247151187000L,2009-07-09 16:53:07,2010-11-07 11:10:52,2016-03-14 17:07:32
55274536,Kaelyn Zakary,KaelyncaZakaryi,89,450,1849,0,2,,,,US,,,,http://a1.twimg.com/profile_images/305415533/86_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme8/bg.gif,,,,,,,,,I'm a college-educated mother and house-wife,,,1247155007000L,2009-07-09 17:56:47,2010-11-07 11:10:52,2016-03-14 17:07:33
55275603,Keegan Skyler,KeeganzaSkyleri,101,500,1808,0,0,,,,,,,,http://a3.twimg.com/profile_images/305419995/44_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288632582/images/themes/theme9/bg.gif,,,,,,,,,,,,1247155234000L,2009-07-09 18:00:34,2010-11-07 11:10:52,2016-03-14 17:07:33
55329745,Elyse Brionna,ElysekaBrionnai,88,485,1818,0,2,,,,US,,,,http://a2.twimg.com/profile_images/305710662/423_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,I'm happy to discover that I can't sum up my life in one line. How cool is that?! ,,,1247166646000L,2009-07-09 21:10:46,2010-11-07 11:10:52,2016-03-14 17:07:33
55332860,Johnny Skylar,JohnnyiaSkylari,83,362,1670,0,0,,,,US,,,,http://a1.twimg.com/profile_images/305726553/473_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme7/bg.gif,,,,,,,,,Harlem born... African child... Enlightening the world one person at a time. Afrique Je T'aime!,,,1247167271000L,2009-07-09 21:21:11,2010-11-07 11:10:52,2016-03-14 17:07:33
55335544,Sarahi Tariq,SarahigaTariqi,74,597,1800,0,1,,,,US,,,,http://a2.twimg.com/profile_images/305741406/745_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme6/bg.gif,,,,,,,,,I like to touch myself and eat dogs. I don't give a MOTHERFUCK!,,,1247167850000L,2009-07-09 21:30:50,2010-11-07 11:10:52,2016-03-14 17:07:34
55342654,Kyra Meadow,KyraiaMeadowi,101,434,1842,0,0,,,,US,,,,http://a2.twimg.com/profile_images/305780010/93_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme8/bg.gif,,,,,,,,,"Hi, I'm Jessi. Remember me(:",,,1247169361000L,2009-07-09 21:56:01,2010-11-07 11:10:52,2016-03-14 17:07:34
55381229,Wyatt Michaela,WyattyaMichaeli,78,450,1671,0,0,,,,US,,,,http://a1.twimg.com/profile_images/305991597/512_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme5/bg.gif,,,,,,,,,"Journalist, 2 kids",,,1247177887000L,2009-07-10 00:18:07,2010-11-07 11:10:52,2016-03-14 17:07:34
55394519,Mya Kevin,MyaoaKevini,65,580,1888,0,0,,,,US,,,,http://a1.twimg.com/profile_images/306063969/346_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme7/bg.gif,,,,,,,,,"Designer of stunning, handcrafted wedding ring pillows - to love &amp;amp; to cherish",,,1247180932000L,2009-07-10 01:08:52,2010-11-07 11:10:52,2016-03-14 17:07:35
